order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount
O01841,9/20/2023,C0341,P0664,,Online,1.00,191.74,0.20,153.39
O01842,2/3/2024,C0316,P0056,S038,In-Store,2.00,103.48,0.00,206.96
O01843,1/13/2024,C0102,P0170,S029,In-Store,1.00,106.52,0.20,85.22
O01844,8/30/2023,C0703,P0039,,Online,1.00,29.71,0.10,26.74
O01845,12/30/2023,C0455,P0796,,Online,2.00,87.96,0.05,167.12
O01846,4/9/2024,C0024,P0831,S023,In-Store,2.00,183.87,0.05,349.35
O01847,3/25/2024,C0274,P0170,S000,In-Store,2.00,106.52,0.00,213.04
O01848,12/14/2024,C0186,P0896,S050,In-Store,1.00,165.91,0.10,149.32
O01849,5/27/2023,C0060,P0021,,Online,1.00,77.31,0.20,61.85
O01850,11/24/2023,C0716,P0103,,Online,1.00,171.58,0.00,171.58
O01851,10/16/2023,C0736,P0374,S022,In-Store,2.00,190.53,0.10,342.95
O01852,5/16/2024,C0632,P0695,,Online,1.00,62.67,0.10,56.4
O01853,3/20/2024,C0504,P0204,S045,In-Store,1.00,200.67,0.05,190.64
O01854,4/27/2024,C0474,P0657,S059,In-Store,2.00,29.04,0.10,52.27
O01855,2/10/2025,C0604,P0749,S058,In-Store,1.00,165.09,0.05,156.84
O01856,8/31/2024,C0067,P0098,,Online,1.00,120.73,0.20,96.58
O01857,12/24/2023,C0693,P0442,S049,In-Store,1.00,206.69,0.00,206.69
O01858,11/19/2023,C0592,P0242,,Online,1.00,138.25,0.10,124.42
O01859,12/2/2024,C0032,P0439,S032,In-Store,1.00,79.07,0.10,71.16
O01860,10/8/2024,C0555,P0614,S058,In-Store,1.00,332.16,0.00,332.16
O01861,1/15/2025,C0669,P0689,S039,In-Store,2.00,46.70,0.05,88.73
O01862,6/17/2023,C0367,P0708,S015,In-Store,1.00,157.48,0.10,141.73
O01863,6/8/2024,C0348,P0300,,Online,2.00,138.12,0.20,220.99
O01864,1/11/2025,C0060,P0834,S036,In-Store,3.00,94.05,0.00,282.15
O01865,3/3/2024,C0407,P1169,S058,In-Store,1.00,50.90,0.00,50.9
O01866,12/12/2023,C0396,P0899,S002,In-Store,2.00,118.47,0.05,225.09
O01867,3/10/2024,C0512,P0546,S008,In-Store,1.00,196.72,0.05,186.88
O01868,4/23/2024,C0583,P0591,S044,In-Store,1.00,236.24,0.10,212.62
O01869,12/23/2023,C0021,P0005,S029,In-Store,1.00,112.55,0.20,90.04
O01870,7/5/2024,C0160,P0684,S013,In-Store,1.00,222.84,0.05,211.7
O01871,5/26/2023,C0011,P0149,S024,In-Store,2.00,29.42,0.10,52.96
O01872,2/2/2024,C0400,P0376,,Online,4.00,79.72,0.20,255.1
O01873,2/28/2024,C0188,P1192,,Online,1.00,290.29,0.05,275.78
O01874,7/13/2024,C0586,P0306,,Online,1.00,148.17,0.05,140.76
O01875,3/6/2025,C0097,P0142,,Online,1.00,132.42,0.00,132.42
O01876,5/27/2024,C0658,P0863,S002,In-Store,2.00,109.70,0.10,197.46
O01877,2/10/2025,C0652,P1107,S026,In-Store,2.00,333.55,0.10,600.39
O01878,1/10/2025,C0155,P0238,,Online,3.00,30.72,0.20,73.73
O01879,8/23/2024,C0600,P0278,S000,In-Store,1.00,267.49,0.10,240.74
O01880,5/1/2024,C0342,P0934,S056,In-Store,1.00,285.28,0.20,228.22
O01881,4/4/2025,C0579,P0381,,Online,1.00,169.30,0.20,135.44
O01882,12/9/2024,C0404,P0095,,Online,3.00,145.13,0.05,413.62
O01883,3/27/2025,C0183,P0017,S009,In-Store,1.00,151.00,0.20,120.8
O01884,8/2/2024,C0533,P0382,,Online,1.00,27.14,0.20,21.71
O01885,1/1/2025,C0025,P0684,,Online,2.00,222.84,0.20,356.54
O01886,7/18/2024,C0352,P0331,,Online,2.00,317.50,0.00,635
O01887,1/4/2025,C0441,P0344,,Online,1.00,196.16,0.05,186.35
O01888,3/13/2025,C0537,P0254,S058,In-Store,1.00,266.56,0.20,213.25
O01889,8/2/2023,C0702,P0749,S027,In-Store,1.00,165.09,0.00,165.09
O01890,11/5/2023,C0515,P0894,,Online,2.00,243.10,0.10,437.58
O01891,1/12/2025,C0563,P0167,S056,In-Store,1.00,122.40,0.10,110.16
O01892,5/24/2023,C0474,P0963,,Online,2.00,297.94,0.00,595.88
O01893,4/9/2024,C0529,P0091,S048,In-Store,1.00,27.29,0.10,24.56
O01894,5/7/2024,C0490,P1095,S044,In-Store,1.00,96.11,0.05,91.3
O01895,6/5/2023,C0384,P0316,S037,In-Store,1.00,150.05,0.20,120.04
O01896,4/16/2024,C0521,P0565,S056,In-Store,1.00,129.36,0.10,116.42
O01897,12/1/2024,C0673,P0196,S008,In-Store,1.00,245.56,0.05,233.28
O01898,12/23/2023,C0488,P0332,,Online,2.00,159.70,0.05,303.43
O01899,12/1/2024,C0629,P0603,S040,In-Store,1.00,31.80,0.05,30.21
O01900,5/13/2024,C0159,P0121,,Online,2.00,201.89,0.10,363.4
O01901,12/12/2023,C0285,P0432,S059,In-Store,2.00,95.18,0.00,190.36
O01902,11/4/2024,C0368,P1182,S012,In-Store,3.00,275.08,0.00,825.24
O01903,11/11/2024,C0753,P0026,,Online,1.00,324.99,0.05,308.74
O01904,2/6/2024,C0283,P0305,,Online,2.00,89.57,0.05,170.18
O01905,7/2/2023,C0449,P1019,S059,In-Store,1.00,81.78,0.05,77.69
O01906,3/25/2024,C0105,P0499,S012,In-Store,1.00,265.43,0.00,265.43
O01907,2/8/2024,C0777,P0267,S026,In-Store,2.00,349.07,0.10,628.33
O01908,2/9/2025,C0416,P0519,S000,In-Store,1.00,89.59,0.00,89.59
O01909,8/16/2023,C0059,P0657,,Online,3.00,29.04,0.20,69.7
O01910,6/14/2024,C0364,P0814,S006,In-Store,1.00,222.65,0.05,211.52
O01911,3/20/2025,C0072,P0046,S038,In-Store,2.00,53.96,0.00,107.92
O01912,2/28/2024,C0702,P0151,S024,In-Store,3.00,176.17,0.00,528.51
O01913,4/12/2024,C0162,P1192,S033,In-Store,2.00,290.29,0.05,551.55
O01914,7/9/2023,C0526,P0059,,Online,2.00,37.27,0.10,67.09
O01915,7/3/2024,C0396,P0802,,Online,2.00,190.01,0.00,380.02
O01916,7/21/2023,C0207,P0242,S000,In-Store,1.00,138.25,0.00,138.25
O01917,3/15/2024,C0570,P0754,S026,In-Store,3.00,32.06,0.20,76.94
O01918,5/21/2023,C0771,P0083,S044,In-Store,1.00,27.82,0.20,22.26
O01919,4/18/2023,C0086,P1168,S025,In-Store,2.00,99.03,0.10,178.25
O01920,6/22/2024,C0310,P1190,,Online,1.00,305.51,0.10,274.96
O01921,3/12/2024,C0037,P0903,S025,In-Store,1.00,221.79,0.05,210.7
O01922,8/12/2024,C0619,P0386,S036,In-Store,3.00,212.69,0.20,510.46
O01923,7/16/2024,C0309,P0771,,Online,1.00,155.11,0.05,147.35
O01924,11/2/2023,C0172,P0789,,Online,3.00,77.75,0.00,233.25
O01925,1/11/2025,C0150,P0523,,Online,1.00,228.06,0.20,182.45
O01926,1/2/2025,C0756,P0703,S035,In-Store,1.00,304.49,0.10,274.04
O01927,12/27/2024,C0154,P0207,S054,In-Store,2.00,176.19,0.00,352.38
O01928,7/19/2023,C0504,P0740,S039,In-Store,1.00,149.47,0.00,149.47
O01929,6/20/2024,C0417,P0302,S046,In-Store,2.00,32.61,0.10,58.7
O01930,7/27/2024,C0728,P0173,S036,In-Store,2.00,209.18,0.20,334.69
O01931,9/24/2023,C0205,P1146,S015,In-Store,1.00,250.84,0.05,238.3
O01932,1/27/2024,C0288,P0943,S011,In-Store,2.00,181.12,0.10,326.02
O01933,4/11/2024,C0373,P1088,,Online,4.00,156.73,0.05,595.57
O01934,12/24/2024,C0207,P0071,S015,In-Store,2.00,171.21,0.00,342.42
O01935,11/15/2023,C0374,P1083,S001,In-Store,1.00,186.78,0.10,168.1
O01936,8/30/2024,C0273,P0757,S049,In-Store,3.00,88.95,0.20,213.48
O01937,7/26/2023,C0577,P0550,S050,In-Store,2.00,142.36,0.20,227.78
O01938,10/10/2023,C0729,P0549,S017,In-Store,2.00,8.95,0.10,16.11
O01939,5/13/2024,C0369,P0491,S036,In-Store,1.00,205.20,0.20,164.16
O01940,7/19/2024,C0277,P0804,S046,In-Store,2.00,74.98,0.20,119.97
O01941,9/12/2024,C0065,P0882,,Online,3.00,165.62,0.10,447.17
O01942,5/31/2023,C0181,P0702,,Online,1.00,286.80,0.00,286.8
O01943,7/27/2023,C0008,P1172,S053,In-Store,3.00,354.52,0.10,957.2
O01944,5/9/2024,C0349,P0379,,In-Store,1.00,186.50,0.05,177.17
O01945,7/19/2024,C0380,P1179,S019,In-Store,1.00,10.41,0.20,8.33
O01946,12/21/2024,C0245,P0027,,In-Store,2.00,236.79,0.05,449.9
O01947,5/20/2023,C0795,P0891,,In-Store,1.00,183.58,0.05,174.4
O01948,11/8/2024,C0292,P0107,S016,In-Store,2.00,193.34,0.05,367.35
O01949,9/2/2023,C0161,P0850,S019,In-Store,1.00,321.09,0.10,288.98
O01950,10/12/2023,C0218,P0114,,In-Store,1.00,291.58,0.05,277
O01951,7/27/2024,C0468,P0462,,Online,2.00,262.15,0.00,524.3
O01952,11/27/2023,C0661,P0249,S033,In-Store,2.00,194.44,0.10,349.99
O01953,4/11/2023,C0145,P0246,,Online,1.00,40.00,0.20,32
O01954,11/1/2023,C0570,P0575,S013,In-Store,1.00,101.87,0.10,91.68
O01955,6/21/2024,C0673,P0572,S011,In-Store,2.00,271.22,0.20,433.95
O01956,11/2/2024,C0517,P0943,,Online,1.00,181.12,0.20,144.9
O01957,10/10/2024,C0509,P0397,S010,In-Store,1.00,29.62,0.00,29.62
O01958,3/13/2025,C0420,P0699,S052,In-Store,1.00,30.55,0.05,29.02
O01959,7/13/2024,C0455,P0947,S036,In-Store,1.00,101.12,0.20,80.9
O01960,10/5/2024,C0331,P0832,,Online,10.00,149.77,0.20,1198.2
O01961,2/29/2024,C0285,P0126,,In-Store,1.00,201.02,0.10,180.92
O01962,1/14/2024,C0449,P1099,,Online,1.00,35.98,0.10,32.38
O01963,6/7/2024,C0531,P0093,,Online,1.00,243.56,0.05,231.38
O01964,4/28/2024,C0698,P0364,S004,In-Store,1.00,125.52,0.10,112.97
O01965,3/12/2024,C0474,P0399,,Online,2.00,64.47,0.00,128.94
O01966,10/3/2024,C0232,P1174,S007,In-Store,4.00,95.11,0.05,361.42
O01967,8/15/2024,C0541,P0177,,In-Store,1.00,128.60,0.00,128.6
O01968,6/16/2023,C0202,P0774,S022,In-Store,3.00,58.03,0.05,165.39
O01969,12/5/2024,C0400,P0360,S001,In-Store,2.00,46.47,0.05,88.29
O01970,12/28/2024,C0646,P0992,S022,In-Store,1.00,185.24,0.05,175.98
O01971,8/19/2023,C0630,P0721,S055,In-Store,2.00,255.39,0.05,485.24
O01972,3/1/2025,C0151,P0346,,Online,1.00,95.96,0.20,76.77
O01973,10/10/2024,C0630,P0389,S038,In-Store,20.00,277.24,0.05,5267.6
O01974,2/10/2025,C0372,P0970,S053,In-Store,3.00,144.34,0.05,411.37
O01975,10/4/2024,C0230,P0264,,Online,2.00,69.39,0.20,111.02
O01976,3/21/2024,C0358,P0071,S005,In-Store,2.00,171.21,0.00,342.42
O01977,9/13/2024,C0470,P0093,S024,In-Store,1.00,243.56,0.20,194.85
O01978,6/21/2024,C0123,P1035,S053,In-Store,1.00,130.92,0.05,124.37
O01979,9/28/2023,C0101,P0028,S009,In-Store,1.00,210.15,0.20,168.12
O01980,5/7/2024,C0660,P1133,,Online,3.00,53.96,0.05,153.79
O01981,12/6/2023,C0504,P0890,S048,In-Store,1.00,148.82,0.10,133.94
O01982,7/7/2024,C0264,P0824,S020,In-Store,1.00,89.03,0.20,71.22
O01983,6/17/2024,C0134,P0297,,Online,2.00,181.74,0.05,345.31
O01984,12/22/2023,C0156,P0290,S058,In-Store,1.00,209.97,0.00,209.97
O01985,10/9/2023,C0772,P0598,,Online,1.00,169.19,0.05,160.73
O01986,10/1/2023,C0686,P1159,,Online,1.00,308.05,0.05,292.65
O01987,7/1/2023,C0362,P0829,,Online,1.00,244.31,0.05,232.09
O01988,1/9/2024,C0632,P0691,,Online,1.00,258.99,0.00,258.99
O01989,10/11/2024,C0248,P0980,S015,In-Store,2.00,34.02,0.00,68.04
O01990,9/19/2024,C0117,P1088,,Online,1.00,156.73,0.20,125.38
O01991,6/25/2024,C0503,P0564,,Online,10.00,331.22,0.05,3146.6
O01992,1/19/2024,C0685,P0645,,Online,1.00,212.34,0.10,191.11
O01993,11/25/2024,C0668,P1150,S000,In-Store,2.00,62.80,0.00,125.6
O01994,3/4/2025,C0394,P0357,S003,In-Store,1.00,348.69,0.10,313.82
O01995,7/12/2023,C0234,P1169,S030,In-Store,1.00,50.90,0.10,45.81
O01996,8/2/2024,C0321,P0566,S002,In-Store,2.00,10.71,0.10,19.28
O01997,3/25/2025,C0582,P0148,S059,In-Store,1.00,131.82,0.00,131.82
O01998,7/29/2023,C0438,P0548,,Online,2.00,209.52,0.10,377.14
O01999,10/25/2023,C0278,P0034,S042,In-Store,2.00,189.42,0.00,378.84
O02000,7/9/2024,C0384,P0093,S037,In-Store,1.00,243.56,0.10,219.2
O02001,2/14/2025,C0508,P0732,S003,In-Store,3.00,186.46,0.20,447.5
O02002,8/19/2023,C0140,P0037,,Online,1.00,63.29,0.20,50.63
O02003,10/9/2024,C0682,P0030,,Online,3.00,132.50,0.20,318
O02004,6/11/2023,C0746,P0183,,Online,2.00,304.66,0.00,609.32
O02005,9/20/2023,C0585,P0498,S027,In-Store,1.00,35.81,0.20,28.65
O02006,9/6/2023,C0580,P0929,S036,In-Store,1.00,34.13,0.20,27.3
O02007,3/26/2024,C0168,P0873,S030,In-Store,1.00,25.15,0.05,23.89
O02008,6/28/2024,C0616,P0379,,Online,3.00,186.50,0.20,447.6
O02009,5/4/2024,C0028,P0942,,In-Store,1.00,193.87,0.20,155.1
O02010,12/27/2024,C0430,P0721,,Online,1.00,255.39,0.05,242.62
O02011,2/7/2024,C0701,P1170,S044,In-Store,3.00,270.10,0.10,729.27
O02012,10/15/2024,C0617,P0187,S024,In-Store,1.00,246.22,0.10,221.6
O02013,12/7/2023,C0031,P1049,S050,In-Store,2.00,115.48,0.10,207.86
O02014,6/25/2023,C0127,P0296,,Online,3.00,34.89,0.00,104.67
O02015,4/11/2023,C0360,P0048,S031,In-Store,1.00,187.50,0.20,150
O02016,7/9/2024,C0289,P1153,S051,In-Store,2.00,152.80,0.10,275.04
O02017,2/22/2025,C0728,P0102,,Online,1.00,221.14,0.20,176.91
O02018,10/9/2023,C0475,P0810,S034,In-Store,2.00,235.44,0.20,376.7
O02019,8/6/2024,C0304,P1172,S028,In-Store,2.00,354.52,0.10,638.14
O02020,1/6/2024,C0091,P0859,S024,In-Store,2.00,335.31,0.10,603.56
O02021,8/31/2024,C0034,P0526,S002,In-Store,1.00,197.85,0.00,197.85
O02022,2/13/2025,C0361,P0644,S030,In-Store,1.00,177.67,0.05,168.79
O02023,7/14/2023,C0756,P0790,S036,In-Store,2.00,70.22,0.20,112.35
O02024,7/8/2024,C0475,P0903,,Online,1.00,221.79,0.10,199.61
O02025,11/3/2023,C0712,P0778,,Online,1.00,49.55,0.05,47.07
O02026,4/6/2025,C0379,P0111,S000,In-Store,2.00,184.61,0.05,350.76
O02027,9/17/2024,C0112,P0330,S029,In-Store,2.00,355.55,0.20,568.88
O02028,1/9/2024,C0436,P0613,,Online,3.00,316.84,0.00,950.52
O02029,2/25/2025,C0628,P0593,S039,In-Store,3.00,71.58,0.10,193.27
O02030,4/17/2023,C0357,P0576,S027,In-Store,1.00,323.53,0.05,307.35
O02031,9/8/2023,C0338,P0536,S017,In-Store,2.00,158.70,0.10,285.66
O02032,3/23/2024,C0314,P0527,S050,In-Store,1.00,33.35,0.10,30.02
O02033,6/30/2024,C0405,P1166,S037,In-Store,1.00,50.99,0.05,48.44
O02034,9/18/2023,C0248,P0529,,Online,1.00,135.66,0.20,108.53
O02035,12/4/2023,C0588,P0552,S016,In-Store,1.00,167.38,0.00,167.38
O02036,7/7/2024,C0692,P1149,,Online,1.00,121.02,0.05,114.97
O02037,7/16/2024,C0336,P1025,S038,In-Store,2.00,121.03,0.20,193.65
O02038,2/13/2024,C0223,P1178,S034,In-Store,1.00,63.25,0.10,56.93
O02039,5/27/2024,C0161,P0212,S057,In-Store,1.00,313.84,0.20,251.07
O02040,11/24/2024,C0707,P0354,,Online,2.00,96.51,0.20,154.42
O02041,7/9/2024,C0490,P0669,S054,In-Store,2.00,95.28,0.10,171.5
O02042,11/16/2024,C0645,P0845,S030,In-Store,2.00,265.78,0.05,504.98
O02043,12/25/2024,C0128,P0076,,Online,1.00,114.03,0.00,114.03
O02044,9/26/2024,C0580,P0886,S024,In-Store,2.00,82.92,0.00,165.84
O02045,9/27/2024,C0625,P0457,S052,In-Store,2.00,220.01,0.00,440.02
O02046,10/3/2023,C0754,P0728,,Online,2.00,242.37,0.00,484.74
O02047,7/29/2023,C0472,P0682,S055,In-Store,1.00,197.42,0.10,177.68
O02048,4/16/2023,C0609,P0802,,Online,2.00,190.01,0.10,342.02
O02049,4/22/2023,C0482,P0004,S027,In-Store,3.00,88.47,0.00,265.41
O02050,7/17/2024,C0624,P0447,S016,In-Store,1.00,173.65,0.10,156.28
O02051,2/10/2024,C0193,P0531,S025,In-Store,4.00,223.17,0.20,714.14
O02052,8/12/2023,C0074,P0456,S035,In-Store,1.00,238.72,0.10,214.85
O02053,6/21/2024,C0209,P0607,S012,In-Store,2.00,12.56,0.20,20.1
O02054,3/23/2024,C0686,P0277,,Online,1.00,239.39,0.05,227.42
O02055,11/29/2024,C0468,P0599,,Online,2.00,131.38,0.20,210.21
O02056,12/22/2024,C0110,P0038,S042,In-Store,1.00,179.66,0.20,143.73
O02057,10/9/2024,C0425,P1033,S043,In-Store,1.00,251.96,0.20,201.57
O02058,6/3/2023,C0553,P0057,,Online,1.00,190.01,0.10,171.01
O02059,2/2/2025,C0144,P1165,S024,In-Store,2.00,111.55,0.00,223.1
O02060,2/26/2025,C0669,P0183,S031,In-Store,2.00,304.66,0.20,487.46
O02061,4/24/2023,C0065,P0953,,Online,2.00,113.18,0.00,226.36
O02062,2/9/2025,C0326,P0119,,Online,1.00,135.05,0.10,121.55
O02063,11/27/2023,C0167,P0331,S039,In-Store,4.00,317.50,0.10,1143
O02064,6/21/2023,C0346,P0371,S021,In-Store,2.00,229.56,0.05,436.16
O02065,9/24/2024,C0136,P1065,S039,In-Store,10.00,235.57,0.05,2237.9
O02066,6/13/2023,C0016,P0275,S036,In-Store,2.00,284.15,0.00,568.3
O02067,7/25/2023,C0010,P0470,,Online,2.00,224.53,0.05,426.61
O02068,9/15/2023,C0479,P0903,,Online,1.00,221.79,0.00,221.79
O02069,1/29/2025,C0438,P0934,S052,In-Store,2.00,285.28,0.00,570.56
O02070,1/2/2024,C0437,P0290,S039,In-Store,1.00,209.97,0.10,188.97
O02071,7/24/2024,C0322,P0510,S003,In-Store,1.00,156.58,0.05,148.75
O02072,9/23/2023,C0379,P0431,,Online,1.00,39.30,0.05,37.33
O02073,3/27/2025,C0752,P1191,S016,In-Store,1.00,199.61,0.20,159.69
O02074,3/27/2025,C0029,P0443,,Online,2.00,283.37,0.05,538.4
O02075,4/5/2024,C0553,P0606,S017,In-Store,2.00,6.77,0.00,13.54
O02076,10/26/2023,C0734,P0333,S042,In-Store,2.00,18.57,0.05,35.28
O02077,6/25/2023,C0382,P0119,S056,In-Store,2.00,135.05,0.20,216.08
O02078,12/9/2024,C0265,P1119,S049,In-Store,2.00,64.93,0.00,129.86
O02079,12/15/2023,C0487,P1014,S016,In-Store,1.00,184.27,0.20,147.42
O02080,5/9/2023,C0636,P0374,S003,In-Store,2.00,190.53,0.20,304.85
O02081,6/15/2023,C0554,P0465,S058,In-Store,1.00,118.23,0.20,94.58
O02082,3/8/2025,C0693,P0960,S021,In-Store,1.00,169.27,0.00,169.27
O02083,11/9/2023,C0324,P0082,S037,In-Store,1.00,177.36,0.10,159.62
O02084,8/15/2023,C0776,P1093,,Online,3.00,143.78,0.10,388.21
O02085,3/28/2024,C0742,P0301,S031,In-Store,2.00,291.59,0.05,554.02
O02086,4/15/2023,C0462,P1174,S004,In-Store,2.00,95.11,0.05,180.71
O02087,7/9/2023,C0086,P0176,S007,In-Store,3.00,273.81,0.20,657.14
O02088,1/2/2025,C0042,P0482,S044,In-Store,1.00,77.78,0.20,62.22
O02089,12/30/2024,C0760,P0102,S057,In-Store,2.00,221.14,0.00,442.28
O02090,4/9/2024,C0050,P0992,,Online,1.00,185.24,0.00,185.24
O02091,4/25/2023,C0230,P0309,S037,In-Store,2.00,364.92,0.10,656.86
O02092,8/18/2023,C0182,P0651,S057,In-Store,1.00,315.36,0.00,315.36
O02093,5/17/2024,C0176,P0359,,Online,1.00,86.22,0.20,68.98
O02094,8/1/2023,C0766,P0521,,Online,2.00,206.03,0.20,329.65
O02095,9/21/2023,C0021,P0738,S009,In-Store,2.00,203.31,0.05,386.29
O02096,3/12/2025,C0180,P0771,S043,In-Store,1.00,155.11,0.10,139.6
O02097,2/8/2024,C0661,P0783,S012,In-Store,1.00,59.11,0.05,56.15
O02098,5/9/2023,C0001,P1105,S012,In-Store,1.00,14.96,0.10,13.46
O02099,1/25/2024,C0453,P0037,S053,In-Store,1.00,63.29,0.20,50.63
O02100,11/20/2024,C0594,P0677,,Online,2.00,244.62,0.20,391.39
O02101,5/4/2024,C0170,P0021,S039,In-Store,2.00,77.31,0.20,123.7
O02102,3/8/2025,C0700,P0715,,Online,2.00,377.17,0.10,678.91
O02103,5/30/2024,C0698,P0917,S039,In-Store,1.00,92.29,0.05,87.68
O02104,6/7/2024,C0649,P0428,,Online,1.00,290.61,0.10,261.55
O02105,5/25/2024,C0274,P0378,S031,In-Store,1.00,99.58,0.20,79.66
O02106,9/10/2024,C0174,P0327,S036,In-Store,3.00,277.77,0.05,791.64
O02107,8/10/2023,C0082,P0817,S005,In-Store,1.00,96.63,0.05,91.8
O02108,8/13/2024,C0137,P0056,S036,In-Store,3.00,103.48,0.05,294.92
O02109,9/15/2024,C0292,P0239,,Online,2.00,322.42,0.20,515.87
O02110,10/2/2023,C0155,P0510,S048,In-Store,1.00,156.58,0.20,125.26
O02111,1/20/2025,C0250,P0948,S051,In-Store,1.00,335.29,0.05,318.53
O02112,4/5/2025,C0176,P0607,S011,In-Store,2.00,12.56,0.00,25.12
O02113,10/7/2023,C0077,P0686,S039,In-Store,1.00,351.61,0.00,351.61
O02114,5/16/2023,C0564,P0695,,Online,2.00,62.67,0.05,119.07
O02115,5/23/2024,C0228,P1102,S002,In-Store,1.00,215.69,0.00,215.69
O02116,2/4/2025,C0547,P0459,S010,In-Store,1.00,44.11,0.00,44.11
O02117,1/10/2025,C0085,P0362,S006,In-Store,1.00,149.41,0.05,141.94
O02118,9/18/2023,C0381,P0606,S058,In-Store,2.00,6.77,0.00,13.54
O02119,2/14/2025,C0551,P0314,S034,In-Store,1.00,144.23,0.20,115.38
O02120,8/6/2024,C0411,P0610,S006,In-Store,1.00,254.51,0.00,254.51
O02121,2/9/2025,C0268,P1139,S024,In-Store,2.00,222.83,0.10,401.09
O02122,10/15/2024,C0768,P0273,S043,In-Store,3.00,125.14,0.00,375.42
O02123,3/11/2024,C0397,P0363,S032,In-Store,1.00,382.32,0.20,305.86
O02124,1/3/2025,C0537,P0983,,Online,1.00,149.62,0.10,134.66
O02125,11/2/2023,C0794,P0794,S018,In-Store,2.00,278.03,0.20,444.85
O02126,4/26/2024,C0793,P0243,S046,In-Store,1.00,62.91,0.05,59.76
O02127,3/21/2025,C0674,P0369,,Online,2.00,314.41,0.05,597.38
O02128,2/7/2025,C0446,P0296,,Online,2.00,34.89,0.05,66.29
O02129,7/16/2024,C0312,P0130,,Online,2.00,115.06,0.05,218.61
O02130,5/26/2023,C0544,P0444,S007,In-Store,1.00,32.76,0.10,29.48
O02131,10/1/2023,C0523,P1163,S044,In-Store,1.00,151.89,0.00,151.89
O02132,9/8/2024,C0629,P0914,,Online,1.00,254.74,0.20,203.79
O02133,5/26/2023,C0608,P0568,S033,In-Store,2.00,216.22,0.00,432.44
O02134,12/7/2023,C0526,P0407,,Online,2.00,40.35,0.00,80.7
O02135,12/11/2023,C0442,P0864,S047,In-Store,3.00,113.48,0.05,323.42
O02136,4/26/2023,C0063,P0011,S012,In-Store,1.00,144.13,0.05,136.92
O02137,5/17/2024,C0198,P1114,S055,In-Store,10.00,175.02,0.00,1750.2
O02138,12/20/2024,C0646,P0095,S011,In-Store,3.00,145.13,0.10,391.85
O02139,3/22/2024,C0542,P0481,S000,In-Store,2.00,134.56,0.10,242.21
O02140,2/27/2025,C0165,P0855,S039,In-Store,3.00,147.61,0.05,420.69
O02141,7/22/2023,C0578,P0127,,Online,2.00,89.43,0.20,143.09
O02142,2/5/2025,C0442,P0335,,In-Store,1.00,67.24,0.20,53.79
O02143,2/6/2024,C0232,P0363,S056,In-Store,1.00,382.32,0.05,363.2
O02144,11/11/2023,C0513,P0789,S056,In-Store,1.00,77.75,0.05,73.86
O02145,8/25/2024,C0495,P0834,S005,In-Store,2.00,94.05,0.10,169.29
O02146,8/29/2023,C0646,P1110,S048,In-Store,3.00,131.11,0.20,314.66
O02147,6/2/2024,C0465,P0214,,Online,3.00,262.36,0.10,708.37
O02148,1/15/2025,C0111,P0001,S012,In-Store,2.00,13.26,0.05,25.19
O02149,7/5/2023,C0698,P0321,,Online,3.00,233.35,0.05,665.05
O02150,8/21/2023,C0156,P0203,S054,In-Store,1.00,259.84,0.05,246.85
O02151,1/25/2025,C0191,P0944,S046,In-Store,1.00,64.12,0.00,64.12
O02152,7/14/2023,C0333,P0040,S057,In-Store,2.00,57.53,0.20,92.05
O02153,5/17/2024,C0097,P0088,S040,In-Store,2.00,361.93,0.10,651.47
O02154,8/6/2024,C0171,P0012,S059,In-Store,2.00,331.78,0.00,663.56
O02155,9/4/2023,C0272,P0506,S039,In-Store,2.00,76.44,0.05,145.24
O02156,3/2/2025,C0455,P0839,,Online,2.00,78.68,0.00,157.36
O02157,11/1/2024,C0607,P0858,S034,In-Store,3.00,309.56,0.05,882.25
O02158,3/13/2025,C0306,P0716,S011,In-Store,3.00,380.68,0.00,1142.04
O02159,11/19/2024,C0749,P0308,S024,In-Store,2.00,53.99,0.10,97.18
O02160,1/27/2025,C0408,P1093,S010,In-Store,2.00,143.78,0.10,258.8
O02161,10/27/2024,C0096,P0283,S013,In-Store,2.00,303.48,0.10,546.26
O02162,11/3/2023,C0607,P1158,S010,In-Store,1.00,275.48,0.10,247.93
O02163,12/25/2024,C0616,P0558,S040,In-Store,2.00,178.04,0.00,356.08
O02164,8/15/2023,C0755,P0610,S037,In-Store,1.00,254.51,0.00,254.51
O02165,7/18/2023,C0642,P0973,,Online,3.00,209.16,0.20,501.98
O02166,8/22/2024,C0311,P0128,,In-Store,1.00,115.63,0.20,92.5
O02167,6/13/2024,C0575,P0007,,In-Store,2.00,276.22,0.20,441.95
O02168,2/29/2024,C0696,P1019,,Online,1.00,81.78,0.10,73.6
O02169,3/12/2024,C0584,P0582,S004,In-Store,2.00,44.49,0.05,84.53
O02170,8/14/2024,C0516,P0619,,Online,1.00,181.23,0.20,144.98
O02171,12/23/2023,C0469,P1062,S021,In-Store,1.00,206.93,0.05,196.58
O02172,2/23/2024,C0595,P1098,S006,In-Store,2.00,91.83,0.20,146.93
O02173,10/10/2024,C0598,P1093,,Online,1.00,143.78,0.10,129.4
O02174,1/14/2025,C0476,P0341,S032,In-Store,2.00,44.40,0.20,71.04
